idealista_id,typology,area_in_m2,floor,region_parish,price_in_euros,seller contact,link_idealista,idealista_ad_title
31471983,T1 ,67,2º andar ,campolide,510000,215557625.0,https://www.idealista.pt/imovel/31471983/,"Apartamento T1 em Centro - Nova Campolide, Campolide"
31471982,T2 ,108,2º andar ,campolide,780000,215557625.0,https://www.idealista.pt/imovel/31471982/,"Apartamento T2 em Centro - Nova Campolide, Campolide"
31471980,T2 ,119,6º andar ,campolide,850000,215557625.0,https://www.idealista.pt/imovel/31471980/,"Apartamento T2 em Centro - Nova Campolide, Campolide"
31471972,T2 ,85,1º andar ,campolide,695000,215557625.0,https://www.idealista.pt/imovel/31471972/,"Apartamento T2 em Centro - Nova Campolide, Campolide"
31471971,T0 ,45,2º andar ,campolide,350000,215557625.0,https://www.idealista.pt/imovel/31471971/,"Apartamento T0 em Centro - Nova Campolide, Campolide"
31471970,T1 ,65,3º andar ,campolide,475000,215557625.0,https://www.idealista.pt/imovel/31471970/,"Apartamento T1 em Centro - Nova Campolide, Campolide"
31471969,T1 ,63,4º andar ,campolide,525000,215557625.0,https://www.idealista.pt/imovel/31471969/,"Apartamento T1 em Centro - Nova Campolide, Campolide"
31471967,T1 ,62,1º andar ,campolide,510000,215557625.0,https://www.idealista.pt/imovel/31471967/,"Apartamento T1 em Centro - Nova Campolide, Campolide"
31471682,T2 ,118,,campolide,590000,215561151.0,https://www.idealista.pt/imovel/31471682/,"Apartamento T2 em Centro - Nova Campolide, Campolide"
31471156,T4 ,260, ,campolide,1300000,265562974.0,https://www.idealista.pt/imovel/31471156/,"Apartamento T4 em Praça de Espanha - Sete Rios, Campolide"
31470013,T3 ,101,,campolide,675000,265567493.0,https://www.idealista.pt/imovel/31470013/,"Moradia geminada na rua 1, Bairro Calçada dos Mestres, Campolide"
31469879,T7 ,230,17º andar ,campolide,825000,210020965.0,https://www.idealista.pt/imovel/31469879/,"Apartamento T7 em Centro - Nova Campolide, Campolide"
31351823,T3 ,183,,campolide,799000,215558645.0,https://www.idealista.pt/imovel/31351823/,"Moradia independente em Centro - Nova Campolide, Campolide"
29121121,T2 ,75,2º andar ,campolide,248000,215559632.0,https://www.idealista.pt/imovel/29121121/,"Apartamento T2 em Centro - Nova Campolide, Campolide"
30105781,T2 ,70,3º andar ,campolide,435000,215557028.0,https://www.idealista.pt/imovel/30105781/,"Apartamento T2 na rua Eduardo Malta, Praça de Espanha - Sete Rios, Campolide"
31466177,T3 ,167,,campolide,850000,210020965.0,https://www.idealista.pt/imovel/31466177/,"Apartamento T3 em Centro - Nova Campolide, Campolide"
31466124,T3 ,75,7º andar ,campolide,250000,215552634.0,https://www.idealista.pt/imovel/31466124/,"Apartamento T3, Calçada dos Mestres, Centro - Nova Campolide, Campolide"
31465895,T3 ,97,1º andar ,campolide,211000,215557504.0,https://www.idealista.pt/imovel/31465895/,"Apartamento T3 em Bairro da Serafina - Bairro da Liberdade, Campolide"
31464728,T2 ,105,3º andar ,campolide,318500,215555267.0,https://www.idealista.pt/imovel/31464728/,"Apartamento T2 na rua General Taborda, 3, Centro - Nova Campolide, Campolide"
31464345,T3 ,130, ,campolide,990000,215552495.0,https://www.idealista.pt/imovel/31464345/,"Apartamento T3 em Centro - Nova Campolide, Campolide"
31463864,T3 ,99,2º andar ,campolide,470000,215555729.0,https://www.idealista.pt/imovel/31463864/,"Apartamento T3, calçada da quitinha, Bairro Calçada dos Mestres, Campolide"
31463896,T2 ,160,,campolide,400000,215561475.0,https://www.idealista.pt/imovel/31463896/,"Apartamento T2 em Centro - Nova Campolide, Campolide"
31460508,T2 ,71,,campolide,295000,215552791.0,https://www.idealista.pt/imovel/31460508/,"Apartamento T2 na rua Conde Antas, s/n, Centro - Nova Campolide, Campolide"
31458783,T3 ,215,2º andar ,campolide,990000,961115456.0,https://www.idealista.pt/imovel/31458783/,"Duplex na rua de Campolide, 180, Centro - Nova Campolide, Campolide"
31457771,T2 ,75, ,campolide,250000,215563708.0,https://www.idealista.pt/imovel/31457771/,"Apartamento T2 em Centro - Nova Campolide, Campolide"
31453816,T3 ,100,2º andar ,campolide,299000,926408688.0,https://www.idealista.pt/imovel/31453816/,"Apartamento T3 em Centro - Nova Campolide, Campolide"
31452874,T2 ,115,1º andar ,campolide,449000,215552114.0,https://www.idealista.pt/imovel/31452874/,"Apartamento T2, Vieira Lusitano, Centro - Nova Campolide, Campolide"
31451617,T3 ,150,,campolide,1250000,215561863.0,https://www.idealista.pt/imovel/31451617/,"Apartamento T3 em Centro - Nova Campolide, Campolide"
31447926,T3 ,98,1º andar ,campolide,211000,215552673.0,https://www.idealista.pt/imovel/31447926/,"Apartamento T3 na rua Reinaldo Manuel dos Santos, Bairro da Serafina - Bairro da Liberdade, Campolide"
31447041,T0 ,22,7º andar ,campolide,138000,215560926.0,https://www.idealista.pt/imovel/31447041/,"Apartamento T0 em Praça de Espanha - Sete Rios, Campolide"
31446885,T3 ,98,1º andar ,campolide,211000,215556218.0,https://www.idealista.pt/imovel/31446885/,"Apartamento T3 na rua Reinaldo Manuel dos Santos, Bairro da Serafina - Bairro da Liberdade, Campolide"
31446441,T6 ,437,21º andar ,campolide,4680000,215551563.0,https://www.idealista.pt/imovel/31446441/,"Apartamento T6 na rua de Campolide, s/n, Praça de Espanha - Sete Rios, Campolide"
31446341,T3 ,172,2º andar ,campolide,910000,215551563.0,https://www.idealista.pt/imovel/31446341/,"Apartamento T3 na rua de Campolide, s/n, Praça de Espanha - Sete Rios, Campolide"
31446410,T3 ,170,1º andar ,campolide,960000,215551563.0,https://www.idealista.pt/imovel/31446410/,"Apartamento T3 na rua de Campolide, s/n, Praça de Espanha - Sete Rios, Campolide"
31446422,T3 ,185,21º andar ,campolide,1430000,215551563.0,https://www.idealista.pt/imovel/31446422/,"Apartamento T3 na rua de Campolide, s/n, Praça de Espanha - Sete Rios, Campolide"
31446176,T2 ,139,16º andar ,campolide,905000,215551563.0,https://www.idealista.pt/imovel/31446176/,"Apartamento T2 na rua de Campolide, s/n, Praça de Espanha - Sete Rios, Campolide"
31446414,T3 ,172,11º andar ,campolide,1140000,215551563.0,https://www.idealista.pt/imovel/31446414/,"Apartamento T3 na rua de Campolide, s/n, Praça de Espanha - Sete Rios, Campolide"
31446421,T3 ,185,19º andar ,campolide,1400000,215551563.0,https://www.idealista.pt/imovel/31446421/,"Apartamento T3 na rua de Campolide, s/n, Praça de Espanha - Sete Rios, Campolide"
31446132,T2 ,155,22º andar ,campolide,1250000,215551563.0,https://www.idealista.pt/imovel/31446132/,"Apartamento T2 na rua de Campolide, s/n, Praça de Espanha - Sete Rios, Campolide"
31445691,T1 ,68,5º andar ,campolide,420000,215551563.0,https://www.idealista.pt/imovel/31445691/,"Apartamento T1 na rua de Campolide, s/n, Praça de Espanha - Sete Rios, Campolide"
31445690,T0 ,63,16º andar ,campolide,400000,215551563.0,https://www.idealista.pt/imovel/31445690/,"Apartamento T0 na rua de Campolide, s/n, Praça de Espanha - Sete Rios, Campolide"
31445704,T1 ,66,6º andar ,campolide,420000,215551563.0,https://www.idealista.pt/imovel/31445704/,"Apartamento T1 na rua de Campolide, s/n, Praça de Espanha - Sete Rios, Campolide"
31446054,T2 ,133,14º andar ,campolide,895000,215551563.0,https://www.idealista.pt/imovel/31446054/,"Apartamento T2 na rua de Campolide, s/n, Praça de Espanha - Sete Rios, Campolide"
31446064,T2 ,139,Rés do chão ,campolide,720000,215551563.0,https://www.idealista.pt/imovel/31446064/,"Apartamento T2 na rua de Campolide, s/n, Praça de Espanha - Sete Rios, Campolide"
31446054,T2 ,133,14º andar ,campolide,895000,215551563.0,https://www.idealista.pt/imovel/31446054/,"Apartamento T2 na rua de Campolide, s/n, Praça de Espanha - Sete Rios, Campolide"
31445692,T1 ,59,8º andar ,campolide,450000,215551563.0,https://www.idealista.pt/imovel/31445692/,"Apartamento T1 na rua de Campolide, s/n, Praça de Espanha - Sete Rios, Campolide"
31446053,T2 ,135,10º andar ,campolide,840000,215551563.0,https://www.idealista.pt/imovel/31446053/,"Apartamento T2 na rua de Campolide, s/n, Praça de Espanha - Sete Rios, Campolide"
31446116,T2 ,147,Rés do chão ,campolide,780000,215551563.0,https://www.idealista.pt/imovel/31446116/,"Apartamento T2 na rua de Campolide, s/n, Praça de Espanha - Sete Rios, Campolide"
31446110,T2 ,170,Entreplanta ,campolide,760000,215551563.0,https://www.idealista.pt/imovel/31446110/,"Apartamento T2 na rua de Campolide, s/n, Praça de Espanha - Sete Rios, Campolide"
31446208,T3 ,97,,campolide,211000,215560298.0,https://www.idealista.pt/imovel/31446208/,"Apartamento T3 em Bairro da Serafina - Bairro da Liberdade, Campolide"
31444520,T4 ,301, ,campolide,1300000,244410837.0,https://www.idealista.pt/imovel/31444520/,"Apartamento T4 em Praça de Espanha - Sete Rios, Campolide"
31440879,T0 ,45, ,campolide,350000,215560203.0,https://www.idealista.pt/imovel/31440879/,"Apartamento T0 em Centro - Nova Campolide, Campolide"
31440878,T2 ,103, ,campolide,760000,215560203.0,https://www.idealista.pt/imovel/31440878/,"Apartamento T2 em Centro - Nova Campolide, Campolide"
31440877,T2 ,106, ,campolide,775000,215560203.0,https://www.idealista.pt/imovel/31440877/,"Apartamento T2 em Centro - Nova Campolide, Campolide"
31440634,T3 ,140,1º andar ,campolide,550000,215567291.0,https://www.idealista.pt/imovel/31440634/,"Apartamento T3 em Centro - Nova Campolide, Campolide"
31440608,T1 ,75,,campolide,500000,215554519.0,https://www.idealista.pt/imovel/31440608/,"Apartamento T1 em Centro - Nova Campolide, Campolide"
31440207,T3 ,98,Rés do chão ,campolide,211000,215559486.0,https://www.idealista.pt/imovel/31440207/,"Apartamento T3 em Bairro da Serafina - Bairro da Liberdade, Campolide"
31435462,T3 ,55,1º andar ,campolide,245000,215550298.0,https://www.idealista.pt/imovel/31435462/,"Apartamento T3 na rua Ferreira chaves, Centro - Nova Campolide, Campolide"
31433445,T2 ,123,2º andar ,campolide,510000,215551098.0,https://www.idealista.pt/imovel/31433445/,"Duplex em Centro - Nova Campolide, Campolide"
31432227,T1 ,71,,campolide,225000,215552798.0,https://www.idealista.pt/imovel/31432227/,"Apartamento T1 em Bairro Calçada dos Mestres, Campolide"
30851149,T3 ,140,2º andar ,campolide,610000,917220566.0,https://www.idealista.pt/imovel/30851149/,"Apartamento T3 na rua General Taborda, 86, Centro - Nova Campolide, Campolide"
31429371,T2 ,130,1º andar ,campolide,449000,215561613.0,https://www.idealista.pt/imovel/31429371/,"Apartamento T2 em Centro - Nova Campolide, Campolide"
31427939,T1 ,76,,campolide,298000,210020965.0,https://www.idealista.pt/imovel/31427939/,"Apartamento T1 em Centro - Nova Campolide, Campolide"
31426999,T2 ,136,17º andar ,campolide,580000,215559732.0,https://www.idealista.pt/imovel/31426999/,"Apartamento T2 na rua de Campolide, Praça de Espanha - Sete Rios, Campolide"
31422727,T2 ,58,,campolide,330000,239320436.0,https://www.idealista.pt/imovel/31422727/,"Moradia, Escadinhas da Liberdade, s/n, Bairro da Serafina - Bairro da Liberdade, Campolide"
31422510,T1 ,52,,campolide,259500,215552738.0,https://www.idealista.pt/imovel/31422510/,"Apartamento T1, Alto do Carvalhão, s/n, Centro - Nova Campolide, Campolide"
31415478,T3 ,140,1º andar ,campolide,550000,215567291.0,https://www.idealista.pt/imovel/31415478/,"Apartamento T3 em Centro - Nova Campolide, Campolide"
31410646,T2 ,60,3º andar ,campolide,275000,265563061.0,https://www.idealista.pt/imovel/31410646/,"Apartamento T2 em Centro - Nova Campolide, Campolide"
30721990,T2 ,120, ,campolide,635000,215553057.0,https://www.idealista.pt/imovel/30721990/,"Apartamento T2 em Bairro Calçada dos Mestres, Campolide"
31396063,T3 ,109, ,campolide,750000,215568914.0,https://www.idealista.pt/imovel/31396063/,"Apartamento T3 na rua Soares dos Reis, 14, Centro - Nova Campolide, Campolide"
31394288,T2 ,222,Rés do chão ,campolide,1420000,215551954.0,https://www.idealista.pt/imovel/31394288/,"Apartamento T2 em Centro - Nova Campolide, Campolide"
31394143,T1 ,61,2º andar ,campolide,220000,215557625.0,https://www.idealista.pt/imovel/31394143/,"Apartamento T1 em Centro - Nova Campolide, Campolide"
31393715,T1 ,65,Cave ,campolide,315000,210027604.0,https://www.idealista.pt/imovel/31393715/,"Apartamento T1 em Centro - Nova Campolide, Campolide"
31391572,T4 ,157,,campolide,690000,215561832.0,https://www.idealista.pt/imovel/31391572/,"Moradia geminada na rua 10, 11, Bairro Calçada dos Mestres, Campolide"
31390218,T2 ,101, ,campolide,745000,215560203.0,https://www.idealista.pt/imovel/31390218/,"Apartamento T2 em Centro - Nova Campolide, Campolide"
31384300,T2 ,98,7º andar ,campolide,450000,215556408.0,https://www.idealista.pt/imovel/31384300/,"Apartamento T2 na rua Professor Sousa da Câmara, Centro - Nova Campolide, Campolide"
31378962,T2 ,115,,campolide,215000,215554519.0,https://www.idealista.pt/imovel/31378962/,"Apartamento T2 em Centro - Nova Campolide, Campolide"
31378885,T2 ,123,,campolide,510000,215552931.0,https://www.idealista.pt/imovel/31378885/,"Apartamento T2 na rua de Campolide, s/n, Centro - Nova Campolide, Campolide"
31376845,T4 ,230,7º andar ,campolide,1200000,215560353.0,https://www.idealista.pt/imovel/31376845/,"Apartamento T4 em Centro - Nova Campolide, Campolide"
31372342,T1 ,81,2º andar ,campolide,350000,215565017.0,https://www.idealista.pt/imovel/31372342/,"Apartamento T1 na rua Vítor Bastos, 52, Centro - Nova Campolide, Campolide"
31370757,T2 ,108,7º andar ,campolide,497000,215550117.0,https://www.idealista.pt/imovel/31370757/,"Apartamento T2 em Centro - Nova Campolide, Campolide"
31370207,T2 ,108,,campolide,497000,215554519.0,https://www.idealista.pt/imovel/31370207/,"Apartamento T2 em Centro - Nova Campolide, Campolide"
29333298,T2 ,104,,campolide,460000,215553057.0,https://www.idealista.pt/imovel/29333298/,"Apartamento T2 em Bairro Calçada dos Mestres, Campolide"
31361015,T1 ,43,Cave ,campolide,130000,926486816.0,https://www.idealista.pt/imovel/31361015/,"Apartamento T1, Calçada da Quintinha, 101, Bairro Calçada dos Mestres, Campolide"
31365775,T2 ,192,2º andar ,campolide,1720000,215565359.0,https://www.idealista.pt/imovel/31365775/,"Apartamento T2 em Centro - Nova Campolide, Campolide"
31338080,T1 ,66,Cave ,campolide,295000,927585385.0,https://www.idealista.pt/imovel/31338080/,"Apartamento T1 na rua Conde Antas, 69, Centro - Nova Campolide, Campolide"
31098481,T1 ,35,1º andar ,campolide,160000,215553078.0,https://www.idealista.pt/imovel/31098481/,"Apartamento T1 em Centro - Nova Campolide, Campolide"
31362803,T2 ,70,,campolide,425000,210020965.0,https://www.idealista.pt/imovel/31362803/,"Apartamento T2 em Centro - Nova Campolide, Campolide"
31362338,T1 ,70, ,campolide,195000,215553078.0,https://www.idealista.pt/imovel/31362338/,"Apartamento T1 em Centro - Nova Campolide, Campolide"
31361586,T2 ,50,Rés do chão ,campolide,190000,215550618.0,https://www.idealista.pt/imovel/31361586/,"Apartamento T2, tv do tarujo, Praça de Espanha - Sete Rios, Campolide"
31359551,T2 ,96,5º andar ,campolide,780000,215559135.0,https://www.idealista.pt/imovel/31359551/,"Apartamento T2 em Centro - Nova Campolide, Campolide"
31359249,T2 ,105, ,campolide,730000,215561863.0,https://www.idealista.pt/imovel/31359249/,"Apartamento T2 em Centro - Nova Campolide, Campolide"
31355216,T2 ,104, ,campolide,500000,215560211.0,https://www.idealista.pt/imovel/31355216/,"Duplex na rua do Arco do Carvalhão, 54, Bairro Calçada dos Mestres, Campolide"
31355235,T1 ,80, ,campolide,320000,215560211.0,https://www.idealista.pt/imovel/31355235/,"Apartamento T1 na rua do Arco do Carvalhão, 54, Bairro Calçada dos Mestres, Campolide"
31355203,T1 ,80, ,campolide,320000,215560211.0,https://www.idealista.pt/imovel/31355203/,"Apartamento T1 na rua do Arco do Carvalhão, 54, Bairro Calçada dos Mestres, Campolide"
31353115,T5 ,380,,campolide,1400000,215552931.0,https://www.idealista.pt/imovel/31353115/,"Apartamento T5 na rua de Campolide, s/n, Praça de Espanha - Sete Rios, Campolide"
31352765,T2 ,69,,campolide,195000,215553628.0,https://www.idealista.pt/imovel/31352765/,"Apartamento T2 em Centro - Nova Campolide, Campolide"
31352394,T1 ,40,3º andar ,campolide,210000,215554862.0,https://www.idealista.pt/imovel/31352394/,"Apartamento T1 na rua Vítor Bastos, 17, Centro - Nova Campolide, Campolide"
31350861,T3 ,167,,campolide,850000,265562763.0,https://www.idealista.pt/imovel/31350861/,"Apartamento T3 em Centro - Nova Campolide, Campolide"
31349690,T3 ,281,2º andar ,campolide,990000,215568914.0,https://www.idealista.pt/imovel/31349690/,"Duplex na rua de Campolide, Centro - Nova Campolide, Campolide"
31346942,T2 ,75,1º andar ,campolide,299000,966049620.0,https://www.idealista.pt/imovel/31346942/,"Apartamento T2 na rua General Taborda, 4, Centro - Nova Campolide, Campolide"
31346830,T2 ,131,1º andar ,campolide,449000,215555342.0,https://www.idealista.pt/imovel/31346830/,"Apartamento T2 na rua Vieira Lusitano, Centro - Nova Campolide, Campolide"
30162667,T2 ,100,9º andar ,campolide,600000,215550283.0,https://www.idealista.pt/imovel/30162667/,"Apartamento T2 em Centro - Nova Campolide, Campolide"
31342898,T2 ,127, ,campolide,320000,215563791.0,https://www.idealista.pt/imovel/31342898/,"Apartamento T2 em Praça de Espanha - Sete Rios, Campolide"
31341281,T3 ,112,,campolide,211000,215550562.0,https://www.idealista.pt/imovel/31341281/,"Apartamento T3 em Bairro Calçada dos Mestres, Campolide"
31340681,T4 ,233,,campolide,1200000,215552673.0,https://www.idealista.pt/imovel/31340681/,"Apartamento T4 na rua Marquês de Fronteira, s/n, Centro - Nova Campolide, Campolide"
31340307,T1 ,50, ,campolide,165000,215554157.0,https://www.idealista.pt/imovel/31340307/,"Apartamento T1 em Centro - Nova Campolide, Campolide"
31338430,T2 ,65,,campolide,350000,215552816.0,https://www.idealista.pt/imovel/31338430/,"Apartamento T2 em Praça de Espanha - Sete Rios, Campolide"
31338428,T2 ,65,,campolide,375000,215552816.0,https://www.idealista.pt/imovel/31338428/,"Apartamento T2 em Praça de Espanha - Sete Rios, Campolide"
31333432,T2 ,67,1º andar ,campolide,250000,265561912.0,https://www.idealista.pt/imovel/31333432/,"Apartamento T2 em Centro - Nova Campolide, Campolide"
31333382,T3 ,115,3º andar ,campolide,360000,215558315.0,https://www.idealista.pt/imovel/31333382/,"Apartamento T3, Arco do Cavalhão, Bairro Calçada dos Mestres, Campolide"
31332779,T1 ,25,,campolide,145000,215552945.0,https://www.idealista.pt/imovel/31332779/,"Apartamento T1 em Praça de Espanha - Sete Rios, Campolide"
31329050,T2 ,84,,campolide,450000,215552798.0,https://www.idealista.pt/imovel/31329050/,"Apartamento T2 em Centro - Nova Campolide, Campolide"
31325223,T5 ,418,,campolide,950000,215559273.0,https://www.idealista.pt/imovel/31325223/,"Moradia independente em Centro - Nova Campolide, Campolide"
31323026,T1 ,77, ,campolide,500000,215561863.0,https://www.idealista.pt/imovel/31323026/,"Apartamento T1 em Centro - Nova Campolide, Campolide"
31321059,T3 ,98,Rés do chão ,campolide,211000,215561028.0,https://www.idealista.pt/imovel/31321059/,"Apartamento T3 em Bairro da Serafina - Bairro da Liberdade, Campolide"
31316861,T1 ,30,Rés do chão ,campolide,169000,215568914.0,https://www.idealista.pt/imovel/31316861/,"Apartamento T1 na rua Soares dos Reis, Centro - Nova Campolide, Campolide"
31315252,T2 ,115,,campolide,215000,215558917.0,https://www.idealista.pt/imovel/31315252/,"Apartamento T2 em Centro - Nova Campolide, Campolide"
29333295,T1 ,68,,campolide,320000,215553057.0,https://www.idealista.pt/imovel/29333295/,"Apartamento T1 em Bairro Calçada dos Mestres, Campolide"
31309672,T3 ,105,,campolide,775000,964157801.0,https://www.idealista.pt/imovel/31309672/,"Moradia independente, Calçada dos Mestres, 7, Bairro Calçada dos Mestres, Campolide"
31305872,T3 ,120,,campolide,320000,215552783.0,https://www.idealista.pt/imovel/31305872/,"Apartamento T3 na rua de Campolide, s/n, Praça de Espanha - Sete Rios, Campolide"
31302063,T1 ,34,,campolide,192500,215562074.0,https://www.idealista.pt/imovel/31302063/,"Apartamento T1 em Centro - Nova Campolide, Campolide"
31301635,T4 ,143,,campolide,350000,215552738.0,https://www.idealista.pt/imovel/31301635/,"Moradia na rua Francisco de Assis Rodrigues, s/n, Centro - Nova Campolide, Campolide"
31292885,T2 ,130,,campolide,449000,215569187.0,https://www.idealista.pt/imovel/31292885/,"Apartamento T2 em Centro - Nova Campolide, Campolide"
31298736,T9 ,530,,campolide,4500000,215552748.0,https://www.idealista.pt/imovel/31298736/,"Moradia geminada em Centro - Nova Campolide, Campolide"
31298491,T2 ,75, ,campolide,170000,215569402.0,https://www.idealista.pt/imovel/31298491/,"Apartamento T2, Calçada dos Sete Moinhos, 67, Bairro Calçada dos Mestres, Campolide"
31297184,T3 ,150,3º andar ,campolide,479000,215555921.0,https://www.idealista.pt/imovel/31297184/,"Apartamento T3, Calçada da Quintinha,, Bairro Calçada dos Mestres, Campolide"
31296245,T2 ,93,,campolide,370000,215552673.0,https://www.idealista.pt/imovel/31296245/,"Apartamento T2 na avenida Columbano Bordalo Pinheiro, s/n, Praça de Espanha - Sete Rios, Campolide"
31296067,T2 ,83,3º andar ,campolide,270000,210205244.0,https://www.idealista.pt/imovel/31296067/,"Apartamento T2, Calçada dos Sete Moinhos, s/n, Bairro Calçada dos Mestres, Campolide"
31294333,T2 ,72, ,campolide,265000,210062191.0,https://www.idealista.pt/imovel/31294333/,"Apartamento T2 em Centro - Nova Campolide, Campolide"
31293805,T2 ,69,2º andar ,campolide,209000,215555738.0,https://www.idealista.pt/imovel/31293805/,"Apartamento T2 em Centro - Nova Campolide, Campolide"
31290642,T5 ,221,4º andar ,campolide,1445000,210020965.0,https://www.idealista.pt/imovel/31290642/,"Apartamento T5 em Centro - Nova Campolide, Campolide"
31283889,T1 ,51,Rés do chão ,campolide,210000,215565027.0,https://www.idealista.pt/imovel/31283889/,"Apartamento T1 em Centro - Nova Campolide, Campolide"
31283001,T8 ,221,3º andar ,campolide,1195000,210020965.0,https://www.idealista.pt/imovel/31283001/,"Apartamento T8 em Centro - Nova Campolide, Campolide"
31282141,T2 ,65, ,campolide,275000,215550726.0,https://www.idealista.pt/imovel/31282141/,"Apartamento T2 em Centro - Nova Campolide, Campolide"
31280474,T2 ,101, ,campolide,870000,215561863.0,https://www.idealista.pt/imovel/31280474/,"Apartamento T2 em Centro - Nova Campolide, Campolide"
30489977,T2 ,131,,campolide,350000,215552941.0,https://www.idealista.pt/imovel/30489977/,"Apartamento T2 em Centro - Nova Campolide, Campolide"
31275358,T2 ,125,13º andar ,campolide,795000,215552748.0,https://www.idealista.pt/imovel/31275358/,"Apartamento T2 em Centro - Nova Campolide, Campolide"
31274699,T1 ,98,9º andar ,campolide,435000,215556408.0,https://www.idealista.pt/imovel/31274699/,"Apartamento T1 na rua Professor Sousa da Câmara, Centro - Nova Campolide, Campolide"
31270968,T1 ,44,2º andar ,campolide,185000,215569168.0,https://www.idealista.pt/imovel/31270968/,"Apartamento T1 em Bairro Calçada dos Mestres, Campolide"
31270951,T2 ,100,3º andar ,campolide,326500,215569168.0,https://www.idealista.pt/imovel/31270951/,"Apartamento T2 em Centro - Nova Campolide, Campolide"
31269612,T3 ,150, ,campolide,479000,215565017.0,https://www.idealista.pt/imovel/31269612/,"Apartamento T3, Calçada da Quintinha, 71, Bairro Calçada dos Mestres, Campolide"
30578514,T3 ,131,3º andar ,campolide,590000,215567338.0,https://www.idealista.pt/imovel/30578514/,"Apartamento T3 em Centro - Nova Campolide, Campolide"
31267099,T5 ,182,,campolide,390000,215565736.0,https://www.idealista.pt/imovel/31267099/,"Moradia independente em Centro - Nova Campolide, Campolide"
31261012,T3 ,100,3º andar ,campolide,375000,913096124.0,https://www.idealista.pt/imovel/31261012/,"Apartamento T3 na rua Conde Nova Goa, 7, Centro - Nova Campolide, Campolide"
31260156,T3 ,140,1º andar ,campolide,550000,210062154.0,https://www.idealista.pt/imovel/31260156/,"Apartamento T3 em Centro - Nova Campolide, Campolide"
31259277,T2 ,61,Rés do chão ,campolide,293000,918378317.0,https://www.idealista.pt/imovel/31259277/,"Apartamento T2 em Bairro Calçada dos Mestres, Campolide"
31240373,T3 ,153,5º andar ,campolide,690000,927585385.0,https://www.idealista.pt/imovel/31240373/,"Apartamento T3 na rua de Campolide, 370, Praça de Espanha - Sete Rios, Campolide"
31249128,T3 ,70,,campolide,250000,215552783.0,https://www.idealista.pt/imovel/31249128/,"Apartamento T3 na rua de Campolide, s/n, Praça de Espanha - Sete Rios, Campolide"
31248715,T1 ,68,,campolide,200000,215559017.0,https://www.idealista.pt/imovel/31248715/,"Moradia independente em Centro - Nova Campolide, Campolide"
31248115,T3 ,70,3º andar ,campolide,250000,215555149.0,https://www.idealista.pt/imovel/31248115/,"Apartamento T3 na rua de campolide, Praça de Espanha - Sete Rios, Campolide"
31248112,T3 ,140,1º andar ,campolide,550000,215567291.0,https://www.idealista.pt/imovel/31248112/,"Apartamento T3 em Praça de Espanha - Sete Rios, Campolide"
31230969,T2 ,126,10º andar ,campolide,528000,215561149.0,https://www.idealista.pt/imovel/31230969/,"Apartamento T2 em Centro - Nova Campolide, Campolide"
31230116,T5 ,380, ,campolide,1400000,215564178.0,https://www.idealista.pt/imovel/31230116/,"Apartamento T5 em Praça de Espanha - Sete Rios, Campolide"
31229438,T4 ,148,3º andar ,campolide,680000,210020965.0,https://www.idealista.pt/imovel/31229438/,"Apartamento T4 em Centro - Nova Campolide, Campolide"
31225789,T1 ,78,9º andar ,campolide,450000,239320374.0,https://www.idealista.pt/imovel/31225789/,"Apartamento T1 em Praça de Espanha - Sete Rios, Campolide"
31228555,T2 ,80,2º andar ,campolide,275000,,https://www.idealista.pt/imovel/31228555/,"Apartamento T2 na rua Francisco de Assis Rodrigues, 25, Centro - Nova Campolide, Campolide"
31222245,T5 ,127,2º andar ,campolide,525000,215568912.0,https://www.idealista.pt/imovel/31222245/,"Apartamento T5 em Centro - Nova Campolide, Campolide"
31221353,T5 ,200,,campolide,635000,,https://www.idealista.pt/imovel/31221353/,"Moradia geminada na rua 11, 16, Bairro Calçada dos Mestres, Campolide"
31219604,T3 ,160, ,campolide,1200000,215550932.0,https://www.idealista.pt/imovel/31219604/,"Apartamento T3 em Centro - Nova Campolide, Campolide"
31219041,T2 ,75,1º andar ,campolide,350000,215556295.0,https://www.idealista.pt/imovel/31219041/,"Apartamento T2 em Centro - Nova Campolide, Campolide"
31217659,T2 ,117,4º andar ,campolide,490000,215565359.0,https://www.idealista.pt/imovel/31217659/,"Apartamento T2 em Centro - Nova Campolide, Campolide"
31217590,T4 ,206,,campolide,1050000,215552758.0,https://www.idealista.pt/imovel/31217590/,"Apartamento T4 na rua de Campolide, s/n, Centro - Nova Campolide, Campolide"
31215540,T2 ,115, ,campolide,449900,239324269.0,https://www.idealista.pt/imovel/31215540/,"Apartamento T2 na rua de Campolide, 351, Praça de Espanha - Sete Rios, Campolide"
31215245,T2 ,78,1º andar ,campolide,419000,215562617.0,https://www.idealista.pt/imovel/31215245/,"Apartamento T2 na rua de Campolide, 51, Centro - Nova Campolide, Campolide"
31212635,T3 ,160, ,campolide,950000,215550932.0,https://www.idealista.pt/imovel/31212635/,"Apartamento T3 em Centro - Nova Campolide, Campolide"
31212272,T3 ,218, ,campolide,695000,215563725.0,https://www.idealista.pt/imovel/31212272/,"Apartamento T3 em Praça de Espanha - Sete Rios, Campolide"
30267184,T2 ,73, ,campolide,315000,215563791.0,https://www.idealista.pt/imovel/30267184/,"Apartamento T2 em Centro - Nova Campolide, Campolide"
