id,typology,area,floor,price,seller contact,link,title
31051116,T3 ,94,5º andar ,330000,215550078.0,https://www.idealista.pt/imovel/31051116/,"Apartamento T3, soeiros, Alto dos Moinhos, São Domingos de Benfica"
31050752,T4 ,207,,1350000,215558037.0,https://www.idealista.pt/imovel/31050752/,"Penthouse em Laranjeiras, São Domingos de Benfica"
31047615,T1 ,48,6º andar ,311000,215559732.0,https://www.idealista.pt/imovel/31047615/,"Apartamento T1 na rua Luciana Stegnano Picchio, Alto dos Moinhos, São Domingos de Benfica"
31037724,T3 ,157,6º andar ,720000,215557218.0,https://www.idealista.pt/imovel/31037724/,"Apartamento T3 na rua António Alçada Baptista, Alto dos Moinhos, São Domingos de Benfica"
31035597,T4 ,177,10º andar ,810000,215558079.0,https://www.idealista.pt/imovel/31035597/,"Apartamento T4 em Laranjeiras, São Domingos de Benfica"
31024331,T1 ,36,Rés do chão ,149999,917195329.0,https://www.idealista.pt/imovel/31024331/,"Apartamento T1 na avenida Conselheiro Barjona de Freitas, 18, Estrada de Benfica, São Domingos de Benfica"
31009672,T1 ,86,6º andar ,395000,215558127.0,https://www.idealista.pt/imovel/31009672/,"Apartamento T1 na rua José Afonso, Laranjeiras, São Domingos de Benfica"
31005780,T4 ,114,2º andar ,245000,215561028.0,https://www.idealista.pt/imovel/31005780/,"Apartamento T4 na estrada de Benfica, Estrada de Benfica, São Domingos de Benfica"
31003065,T6 ,564,10º andar ,2950000,215560317.0,https://www.idealista.pt/imovel/31003065/,"Apartamento T6 em Laranjeiras, São Domingos de Benfica"
30999129,T3 ,112,,399000,215552741.0,https://www.idealista.pt/imovel/30999129/,"Apartamento T3 em Laranjeiras, São Domingos de Benfica"
30987469,T2 ,68,3º andar ,264000,215551974.0,https://www.idealista.pt/imovel/30987469/,"Apartamento T2 em Estrada de Benfica, São Domingos de Benfica"
30986810,T1 ,40,,169000,215553491.0,https://www.idealista.pt/imovel/30986810/,"Apartamento T1 em Estrada de Benfica, São Domingos de Benfica"
30982496,T2 ,117,9º andar ,620000,215558079.0,https://www.idealista.pt/imovel/30982496/,"Apartamento T2 em Laranjeiras, São Domingos de Benfica"
30960422,T2 ,130,3º andar ,447500,265563245.0,https://www.idealista.pt/imovel/30960422/,"Apartamento T2 em Alto dos Moinhos, São Domingos de Benfica"
30956017,T3 ,332,2º andar ,920000,215552836.0,https://www.idealista.pt/imovel/30956017/,"Apartamento T3 na rua Sousa Loureiro, 7, Estrada de Benfica, São Domingos de Benfica"
30940277,T2 ,125,1º andar ,512500,215550117.0,https://www.idealista.pt/imovel/30940277/,"Apartamento T2 em Alto dos Moinhos, São Domingos de Benfica"
30933664,T1 ,99,5º andar ,425000,210020965.0,https://www.idealista.pt/imovel/30933664/,"Apartamento T1 em Laranjeiras, São Domingos de Benfica"
